Surprise,Cowboys vs Eagles,Saints vs Eagles,Castle
0.421527554,0.827586207,0.741935484,1
0.421849823,0.827586207,0.741935484,1
0.422172092,0.827586207,0.741935484,1
0.42249436,0.827586207,0.741935484,1
0.422816629,0.827586207,0.741935484,1
0.423138898,0.827586207,0.741935484,1
0.423461167,0.827586207,0.741935484,1
0.423783435,0.827586207,0.741935484,1
0.424105704,0.827586207,0.741935484,1
0.424427973,0.827586207,0.741935484,1
0.424750242,0.827586207,0.741935484,1
0.42507251,0.827586207,0.741935484,1
0.425394779,0.827586207,0.741935484,1
0.425717048,0.827586207,0.741935484,1
0.426039317,0.827586207,0.741935484,1
0.426361586,0.827586207,0.741935484,1
0.426683854,0.827586207,0.741935484,1
0.427006123,0.827586207,0.741935484,1
0.427328392,0.827586207,0.741935484,1
0.427650661,0.827586207,0.741935484,1
0.427972929,0.827586207,0.741935484,1
0.428295198,0.827586207,0.741935484,1
0.428617467,0.827586207,0.741935484,1
0.428939736,0.827586207,0.741935484,1
0.429262005,0.827586207,0.741935484,1
0.429584273,0.827586207,0.741935484,1
0.429906542,0.827586207,0.741935484,1
0.430228811,0.827586207,0.741935484,1
0.43055108,0.827586207,0.741935484,1
0.430873348,0.827586207,0.741935484,1
0.431195617,0.827586207,0.741935484,1
0.431517886,0.827586207,0.741935484,1
0.431840155,0.827586207,0.741935484,1
0.432162423,0.827586207,0.741935484,1
0.432484692,0.827586207,0.741935484,1
0.432806961,0.827586207,0.741935484,1
0.43312923,0.827586207,0.741935484,1
0.433451499,0.827586207,0.741935484,1
0.433773767,0.827586207,0.741935484,1
0.434096036,0.827586207,0.741935484,1
0.434418305,0.827586207,0.741935484,1
0.434740574,0.827586207,0.741935484,1
0.435062842,0.827586207,0.741935484,1
0.435385111,0.827586207,0.741935484,1
0.43570738,0.827586207,0.741935484,1
0.436029649,0.827586207,0.741935484,1
0.436351917,0.827586207,0.741935484,1
0.436674186,0.827586207,0.741935484,1
0.436996455,0.827586207,0.741935484,1
0.437318724,0.827586207,0.741935484,1
0.437640993,0.827586207,0.741935484,1
0.437963261,0.827586207,0.741935484,1
0.43828553,0.827586207,0.741935484,1
0.438607799,0.827586207,0.741935484,1
0.438930068,0.827586207,0.741935484,1
0.439252336,0.827586207,0.741935484,1
0.439574605,0.827586207,0.741935484,1
0.439896874,0.827586207,0.741935484,1
0.440219143,0.827586207,0.741935484,1
0.440541412,0.827586207,0.741935484,1
0.44086368,0.827586207,0.741935484,1
0.441185949,0.827586207,0.741935484,1
0.441508218,0.827586207,0.741935484,1
0.441830487,0.827586207,0.741935484,1
0.442152755,0.827586207,0.741935484,1
0.442475024,0.827586207,0.741935484,1
0.442797293,0.827586207,0.741935484,1
0.443119562,0.827586207,0.741935484,1
0.44344183,0.827586207,0.741935484,1
0.443764099,0.827586207,0.741935484,1
0.444086368,0.827586207,0.741935484,1
0.444408637,0.827586207,0.741935484,1
0.444730906,0.827586207,0.741935484,1
0.445053174,0.827586207,0.741935484,1
0.445375443,0.827586207,0.741935484,1
0.445697712,0.827586207,0.741935484,1
0.446019981,0.827586207,0.741935484,1
0.446342249,0.827586207,0.741935484,1
0.446664518,0.827586207,0.741935484,1
0.446986787,0.827586207,0.741935484,1
0.447309056,0.827586207,0.741935484,1
0.447631325,0.827586207,0.741935484,1
0.447953593,0.827586207,0.741935484,1
0.448275862,0.827586207,0.741935484,1
0.448598131,0.827586207,0.741935484,1
0.4489204,0.827586207,0.741935484,1
0.449242668,0.827586207,0.741935484,1
0.449564937,0.827586207,0.741935484,1
0.449887206,0.827586207,0.741935484,1
0.450209475,0.827586207,0.741935484,1
0.450531743,0.827586207,0.741935484,1
0.450854012,0.827586207,0.741935484,1
0.451176281,0.827586207,0.741935484,1
0.45149855,0.827586207,0.741935484,1
0.451820819,0.827586207,0.741935484,1
0.452143087,0.827586207,0.741935484,1
0.452465356,0.827586207,0.741935484,1
0.452787625,0.827586207,0.741935484,1
0.453109894,0.827586207,0.741935484,1
0.453432162,0.827586207,0.741935484,1
0.453754431,0.827586207,0.741935484,1
0.4540767,0.827586207,0.741935484,1
0.454398969,0.827586207,0.741935484,1
0.454721238,0.827586207,0.741935484,1
0.455043506,0.827586207,0.741935484,1
0.455365775,0.827586207,0.741935484,1
0.455688044,0.827586207,0.741935484,1
0.456010313,0.827586207,0.741935484,1
0.456332581,0.827586207,0.741935484,1
0.45665485,0.827586207,0.774193548,1
0.456977119,0.827586207,0.774193548,1
0.457299388,0.827586207,0.774193548,1
0.457621656,0.827586207,0.774193548,1
0.457943925,0.827586207,0.774193548,1
0.458266194,0.827586207,0.774193548,1
0.458588463,0.827586207,0.774193548,1
0.458910732,0.827586207,0.774193548,1
0.459233,0.827586207,0.774193548,1
0.459555269,0.827586207,0.774193548,1
0.459877538,0.827586207,0.774193548,1
0.460199807,0.827586207,0.774193548,1
0.460522075,0.827586207,0.774193548,1
0.460844344,0.827586207,0.774193548,1
0.461166613,0.827586207,0.774193548,1
0.461488882,0.827586207,0.774193548,1
0.46181115,0.827586207,0.774193548,1
0.462133419,0.827586207,0.774193548,1
0.462455688,0.827586207,0.774193548,1
0.462777957,0.827586207,0.774193548,1
0.463100226,0.827586207,0.774193548,1
0.463422494,0.827586207,0.774193548,1
0.463744763,0.827586207,0.774193548,1
0.464067032,0.827586207,0.774193548,1
0.464389301,0.827586207,0.774193548,1
0.464711569,0.827586207,0.774193548,1
0.465033838,0.827586207,0.774193548,1
0.465356107,0.827586207,0.774193548,1
0.465678376,0.827586207,0.774193548,1
0.466000645,0.827586207,0.774193548,1
0.466322913,0.827586207,0.774193548,1
0.466645182,0.827586207,0.774193548,1
0.466967451,0.827586207,0.774193548,1
0.46728972,0.827586207,0.774193548,1
0.467611988,0.827586207,0.774193548,1
0.467934257,0.827586207,0.774193548,1
0.468256526,0.827586207,0.774193548,1
0.468578795,0.827586207,0.774193548,1
0.468901063,0.827586207,0.774193548,1
0.469223332,0.827586207,0.774193548,1
0.469545601,0.827586207,0.774193548,1
0.46986787,0.827586207,0.774193548,1
0.470190139,0.827586207,0.774193548,1
0.470512407,0.827586207,0.774193548,1
0.470834676,0.827586207,0.774193548,1
0.471156945,0.827586207,0.774193548,1
0.471479214,0.827586207,0.774193548,1
0.471801482,0.827586207,0.774193548,1
0.472123751,0.827586207,0.774193548,1
0.47244602,0.827586207,0.774193548,1
0.472768289,0.827586207,0.774193548,1
0.473090558,0.827586207,0.774193548,1
0.473412826,0.827586207,0.774193548,1
0.473735095,0.827586207,0.774193548,1
0.474057364,0.827586207,0.774193548,1
0.474379633,0.827586207,0.774193548,1
0.474701901,0.827586207,0.774193548,1
0.47502417,0.827586207,0.774193548,1
0.475346439,0.827586207,0.774193548,1
0.475668708,0.827586207,0.774193548,1
0.475990976,0.827586207,0.774193548,1
0.476313245,0.827586207,0.774193548,1
0.476635514,0.827586207,0.774193548,1
0.476957783,0.827586207,0.774193548,1
0.477280052,0.827586207,0.774193548,1
0.47760232,0.827586207,0.774193548,1
0.477924589,0.827586207,0.774193548,1
0.478246858,0.827586207,0.774193548,1
0.478569127,0.827586207,0.774193548,1
0.478891395,0.827586207,0.774193548,1
0.479213664,0.827586207,0.774193548,1
0.479535933,0.827586207,0.774193548,1
0.479858202,0.827586207,0.774193548,1
0.480180471,0.827586207,0.774193548,1
0.480502739,0.827586207,0.774193548,1
0.480825008,0.827586207,0.774193548,1
0.481147277,0.827586207,0.774193548,1
0.481469546,0.827586207,0.774193548,1
0.481791814,0.827586207,0.774193548,1
0.482114083,0.827586207,0.774193548,1
0.482436352,0.827586207,0.774193548,1
0.482758621,0.827586207,0.774193548,1
0.483080889,0.827586207,0.774193548,1
0.483403158,0.827586207,0.774193548,1
0.483725427,0.827586207,0.774193548,1
0.484047696,0.827586207,0.774193548,1
0.484369965,0.827586207,0.774193548,1
0.484692233,0.827586207,0.774193548,1
0.485014502,0.827586207,0.774193548,1
0.485336771,0.827586207,0.774193548,1
0.48565904,0.827586207,0.774193548,1
0.485981308,0.827586207,0.774193548,1
0.486303577,0.827586207,0.774193548,1
0.486625846,0.827586207,0.774193548,1
0.486948115,0.827586207,0.774193548,1
0.487270383,0.827586207,0.774193548,1
0.487592652,0.827586207,0.774193548,1
0.487914921,0.827586207,0.774193548,1
0.48823719,0.827586207,0.774193548,1
0.488559459,0.827586207,0.774193548,1
0.488881727,0.827586207,0.774193548,1
0.489203996,0.827586207,0.774193548,1
0.489526265,0.827586207,0.774193548,1
0.489848534,0.827586207,0.774193548,1
0.490170802,0.827586207,0.774193548,1
0.490493071,0.827586207,0.774193548,1
0.49081534,0.827586207,0.774193548,1
0.491137609,0.827586207,0.774193548,1
0.491459878,0.827586207,0.774193548,1
0.491782146,0.827586207,0.774193548,1
0.492104415,0.827586207,0.774193548,1
0.492426684,0.827586207,0.774193548,1
0.492748953,0.827586207,0.774193548,1
0.493071221,0.827586207,0.774193548,1
0.49339349,0.827586207,0.774193548,1
0.493715759,0.827586207,0.774193548,1
0.494038028,0.827586207,0.774193548,1
0.494360296,0.827586207,0.774193548,1
0.494682565,0.827586207,0.774193548,1
0.495004834,0.827586207,0.774193548,1
0.495327103,0.827586207,0.774193548,1
0.495649372,0.827586207,0.774193548,1
0.49597164,0.827586207,0.774193548,1
0.496293909,0.827586207,0.774193548,1
0.496616178,0.827586207,0.774193548,1
0.496938447,0.827586207,0.774193548,1
0.497260715,0.827586207,0.774193548,1
0.497582984,0.827586207,0.774193548,1
0.497905253,0.827586207,0.774193548,1
0.498227522,0.827586207,0.774193548,1
0.498549791,0.827586207,0.774193548,1
0.498872059,0.827586207,0.774193548,1
0.499194328,0.827586207,0.774193548,1
0.499516597,0.827586207,0.806451613,1
0.499838866,0.827586207,0.806451613,1
0.500161134,0.827586207,0.806451613,1
0.500483403,0.827586207,0.806451613,1
0.500805672,0.827586207,0.806451613,1
0.501127941,0.827586207,0.806451613,1
0.501450209,0.827586207,0.806451613,1
0.501772478,0.827586207,0.806451613,1
0.502094747,0.827586207,0.806451613,1
0.502417016,0.827586207,0.806451613,1
0.502739285,0.827586207,0.806451613,1
0.503061553,0.827586207,0.806451613,1
0.503383822,0.827586207,0.806451613,1
0.503706091,0.827586207,0.806451613,1
0.50402836,0.827586207,0.806451613,1
0.504350628,0.827586207,0.806451613,1
0.504672897,0.827586207,0.806451613,1
0.504995166,0.827586207,0.806451613,1
0.505317435,0.827586207,0.806451613,1
0.505639704,0.827586207,0.806451613,1
0.505961972,0.827586207,0.806451613,1
0.506284241,0.827586207,0.806451613,1
0.50660651,0.827586207,0.806451613,1
0.506928779,0.827586207,0.806451613,1
0.507251047,0.827586207,0.806451613,1
0.507573316,0.827586207,0.806451613,1
0.507895585,0.827586207,0.806451613,1
0.508217854,0.827586207,0.806451613,1
0.508540122,0.827586207,0.806451613,1
0.508862391,0.827586207,0.806451613,1
0.50918466,0.827586207,0.806451613,1
0.509506929,0.827586207,0.806451613,1
0.509829198,0.827586207,0.806451613,1
0.510151466,0.827586207,0.806451613,1
0.510473735,0.827586207,0.806451613,1
0.510796004,0.827586207,0.806451613,1
0.511118273,0.827586207,0.806451613,1
0.511440541,0.827586207,0.806451613,1
0.51176281,0.827586207,0.806451613,1
0.512085079,0.827586207,0.806451613,1
0.512407348,0.827586207,0.806451613,1
0.512729617,0.827586207,0.806451613,1
0.513051885,0.827586207,0.806451613,1
0.513374154,0.827586207,0.806451613,1
0.513696423,0.827586207,0.806451613,1
0.514018692,0.827586207,0.806451613,1
0.51434096,0.827586207,0.806451613,1
0.514663229,0.827586207,0.806451613,1
0.514985498,0.827586207,0.806451613,1
0.515307767,0.827586207,0.806451613,1
0.515630035,0.827586207,0.806451613,1
0.515952304,0.827586207,0.806451613,1
0.516274573,0.827586207,0.806451613,1
0.516596842,0.827586207,0.806451613,1
0.516919111,0.827586207,0.806451613,1
0.517241379,0.827586207,0.806451613,1
0.517563648,0.827586207,0.806451613,1
0.517885917,0.827586207,0.806451613,1
0.518208186,0.827586207,0.806451613,1
0.518530454,0.827586207,0.806451613,1
0.518852723,0.827586207,0.806451613,1
0.519174992,0.827586207,0.806451613,1
0.519497261,0.827586207,0.806451613,1
0.519819529,0.827586207,0.806451613,1
0.520141798,0.827586207,0.806451613,1
0.520464067,0.827586207,0.806451613,1
0.520786336,0.827586207,0.806451613,1
0.521108605,0.827586207,0.806451613,1
0.521430873,0.827586207,0.806451613,1
0.521753142,0.827586207,0.806451613,1
0.522075411,0.827586207,0.806451613,1
0.52239768,0.827586207,0.806451613,1
0.522719948,0.827586207,0.806451613,1
0.523042217,0.827586207,0.806451613,1
0.523364486,0.827586207,0.806451613,1
0.523686755,0.827586207,0.806451613,1
0.524009024,0.827586207,0.806451613,1
0.524331292,0.827586207,0.806451613,1
0.524653561,0.827586207,0.806451613,1
0.52497583,0.827586207,0.806451613,1
0.525298099,0.827586207,0.806451613,1
0.525620367,0.827586207,0.806451613,1
0.525942636,0.827586207,0.806451613,1
0.526264905,0.827586207,0.806451613,1
0.526587174,0.827586207,0.806451613,1
0.526909442,0.827586207,0.806451613,1
0.527231711,0.827586207,0.806451613,1
0.52755398,0.827586207,0.806451613,1
0.527876249,0.827586207,0.806451613,1
0.528198518,0.827586207,0.806451613,1
0.528520786,0.827586207,0.806451613,1
0.528843055,0.827586207,0.806451613,1
0.529165324,0.827586207,0.806451613,1
0.529487593,0.827586207,0.806451613,1
0.529809861,0.827586207,0.806451613,1
0.53013213,0.827586207,0.806451613,1
0.530454399,0.827586207,0.806451613,1
0.530776668,0.827586207,0.806451613,1
0.531098937,0.827586207,0.806451613,1
0.531421205,0.827586207,0.806451613,1
0.531743474,0.827586207,0.806451613,1
0.532065743,0.827586207,0.806451613,1
0.532388012,0.827586207,0.806451613,1
0.53271028,0.827586207,0.806451613,1
0.533032549,0.827586207,0.806451613,1
0.533354818,0.827586207,0.806451613,1
0.533677087,0.827586207,0.806451613,1
0.533999355,0.827586207,0.806451613,1
0.534321624,0.827586207,0.806451613,1
0.534643893,0.827586207,0.806451613,1
0.534966162,0.827586207,0.806451613,1
0.535288431,0.827586207,0.806451613,1
0.535610699,0.827586207,0.806451613,1
0.535932968,0.827586207,0.806451613,1
0.536255237,0.827586207,0.806451613,1
0.536577506,0.827586207,0.806451613,1
0.536899774,0.827586207,0.806451613,1
0.537222043,0.827586207,0.806451613,1
0.537544312,0.827586207,0.806451613,1
0.537866581,0.827586207,0.806451613,1
0.53818885,0.827586207,0.806451613,1
0.538511118,0.827586207,0.806451613,1
0.538833387,0.827586207,0.806451613,1
0.539155656,0.827586207,0.806451613,1
0.539477925,0.827586207,0.806451613,1
0.539800193,0.827586207,0.806451613,1
0.540122462,0.827586207,0.806451613,1
0.540444731,0.827586207,0.806451613,1
0.540767,0.827586207,0.806451613,1
0.541089268,0.827586207,0.806451613,1
0.541411537,0.827586207,0.806451613,1
0.541733806,0.827586207,0.806451613,1
0.542056075,0.827586207,0.806451613,1
0.542378344,0.827586207,0.806451613,1
0.542700612,0.827586207,0.806451613,1
0.543022881,0.827586207,0.806451613,1
0.54334515,0.827586207,0.806451613,1
0.543667419,0.827586207,0.806451613,1
0.543989687,0.827586207,0.806451613,1
0.544311956,0.827586207,0.806451613,1
0.544634225,0.827586207,0.806451613,1
0.544956494,0.827586207,0.806451613,1
0.545278762,0.827586207,0.806451613,1
0.545601031,0.827586207,0.806451613,1
0.5459233,0.827586207,0.806451613,1
0.546245569,0.827586207,0.806451613,1
0.546567838,0.827586207,0.806451613,1
0.546890106,0.827586207,0.806451613,1
0.547212375,0.827586207,0.806451613,1
0.547534644,0.827586207,0.806451613,1
0.547856913,0.827586207,0.806451613,1
0.548179181,0.862068966,0.806451613,1
0.54850145,0.862068966,0.806451613,1
0.548823719,0.862068966,0.806451613,1
0.549145988,0.862068966,0.806451613,1
0.549468257,0.862068966,0.806451613,1
0.549790525,0.862068966,0.806451613,1
0.550112794,0.862068966,0.806451613,1
0.550435063,0.862068966,0.806451613,1
0.550757332,0.862068966,0.806451613,1
0.5510796,0.862068966,0.806451613,1
0.551401869,0.862068966,0.806451613,1
0.551724138,0.862068966,0.806451613,1
0.552046407,0.862068966,0.806451613,1
0.552368675,0.862068966,0.806451613,1
0.552690944,0.862068966,0.806451613,1
0.553013213,0.862068966,0.806451613,1
0.553335482,0.862068966,0.806451613,1
0.553657751,0.862068966,0.806451613,1
0.553980019,0.862068966,0.806451613,1
0.554302288,0.862068966,0.806451613,1
0.554624557,0.862068966,0.806451613,1
0.554946826,0.862068966,0.806451613,1
0.555269094,0.862068966,0.806451613,1
0.555591363,0.862068966,0.806451613,1
0.555913632,0.862068966,0.806451613,1
0.556235901,0.862068966,0.806451613,1
0.55655817,0.862068966,0.806451613,1
0.556880438,0.862068966,0.806451613,1
0.557202707,0.862068966,0.806451613,1
0.557524976,0.862068966,0.806451613,1
0.557847245,0.862068966,0.806451613,1
0.558169513,0.862068966,0.806451613,1
0.558491782,0.862068966,0.806451613,1
0.558814051,0.862068966,0.806451613,1
0.55913632,0.862068966,0.806451613,1
0.559458588,0.862068966,0.806451613,1
0.559780857,0.862068966,0.806451613,1
0.560103126,0.862068966,0.806451613,1
0.560425395,0.862068966,0.806451613,1
0.560747664,0.862068966,0.806451613,1
0.561069932,0.862068966,0.806451613,1
0.561392201,0.862068966,0.806451613,1
0.56171447,0.862068966,0.806451613,1
0.562036739,0.862068966,0.806451613,1
0.562359007,0.862068966,0.806451613,1
0.562681276,0.862068966,0.806451613,1
0.563003545,0.862068966,0.806451613,1
0.563325814,0.862068966,0.806451613,1
0.563648083,0.862068966,0.806451613,1
0.563970351,0.862068966,0.806451613,1
0.56429262,0.862068966,0.806451613,1
0.564614889,0.862068966,0.806451613,1
0.564937158,0.862068966,0.806451613,1
0.565259426,0.862068966,0.806451613,1
0.565581695,0.862068966,0.806451613,1
0.565903964,0.862068966,0.806451613,1
0.566226233,0.862068966,0.806451613,1
0.566548501,0.862068966,0.806451613,1
0.56687077,0.862068966,0.806451613,1
0.567193039,0.862068966,0.806451613,1
0.567515308,0.862068966,0.806451613,1
0.567837577,0.862068966,0.806451613,1
0.568159845,0.862068966,0.806451613,1
0.568482114,0.862068966,0.806451613,1
0.568804383,0.862068966,0.806451613,1
0.569126652,0.862068966,0.806451613,1
0.56944892,0.862068966,0.806451613,1
0.569771189,0.862068966,0.806451613,1
0.570093458,0.862068966,0.806451613,1
0.570415727,0.862068966,0.806451613,1
0.570737995,0.862068966,0.806451613,1
0.571060264,0.862068966,0.806451613,1
0.571382533,0.862068966,0.806451613,1
0.571704802,0.862068966,0.806451613,1
0.572027071,0.862068966,0.806451613,1
0.572349339,0.862068966,0.806451613,1
0.572671608,0.862068966,0.806451613,1
0.572993877,0.862068966,0.806451613,1
0.573316146,0.862068966,0.806451613,1
0.573638414,0.862068966,0.806451613,1
0.573960683,0.862068966,0.806451613,1
0.574282952,0.862068966,0.806451613,1
0.574605221,0.862068966,0.806451613,1
0.57492749,0.862068966,0.806451613,1
0.575249758,0.862068966,0.806451613,1
0.575572027,0.862068966,0.806451613,1
0.575894296,0.862068966,0.806451613,1
0.576216565,0.862068966,0.806451613,1
0.576538833,0.862068966,0.806451613,1
0.576861102,0.862068966,0.806451613,1
0.577183371,0.862068966,0.806451613,1
0.57750564,0.862068966,0.806451613,1
0.577827908,0.862068966,0.806451613,1
0.578150177,0.862068966,0.806451613,1
0.578472446,0.862068966,0.806451613,1
0.578794715,0.862068966,0.806451613,1
0.579116984,0.862068966,0.806451613,1
0.579439252,0.862068966,0.806451613,1
0.579761521,0.862068966,0.806451613,1
0.58008379,0.862068966,0.806451613,1
0.580406059,0.862068966,0.806451613,1
0.580728327,0.862068966,0.806451613,1
0.581050596,0.862068966,0.806451613,1
0.581372865,0.862068966,0.806451613,1
0.581695134,0.862068966,0.806451613,1
0.582017403,0.862068966,0.806451613,1
0.582339671,0.862068966,0.806451613,1
0.58266194,0.862068966,0.806451613,1
0.582984209,0.862068966,0.806451613,1
0.583306478,0.862068966,0.806451613,1
0.583628746,0.862068966,0.806451613,1
0.583951015,0.862068966,0.806451613,1
0.584273284,0.862068966,0.806451613,1
0.584595553,0.862068966,0.806451613,1
0.584917821,0.862068966,0.806451613,1
0.58524009,0.862068966,0.806451613,1
0.585562359,0.862068966,0.806451613,1
0.585884628,0.862068966,0.806451613,1
0.586206897,0.862068966,0.806451613,1
0.586529165,0.862068966,0.806451613,1
0.586851434,0.862068966,0.806451613,1
0.587173703,0.862068966,0.806451613,1
0.587495972,0.862068966,0.806451613,1
0.58781824,0.862068966,0.806451613,1
0.588140509,0.862068966,0.806451613,1
0.588462778,0.862068966,0.806451613,1
0.588785047,0.862068966,0.806451613,1
0.589107316,0.862068966,0.806451613,1
0.589429584,0.862068966,0.806451613,1
0.589751853,0.862068966,0.806451613,1
0.590074122,0.862068966,0.806451613,1
0.590396391,0.862068966,0.806451613,1
0.590718659,0.862068966,0.806451613,1
0.591040928,0.862068966,0.806451613,1
0.591363197,0.862068966,0.806451613,1
0.591685466,0.862068966,0.806451613,1
0.592007734,0.862068966,0.806451613,1
0.592330003,0.862068966,0.806451613,1
0.592652272,0.862068966,0.806451613,1
0.592974541,0.862068966,0.806451613,1
0.59329681,0.862068966,0.806451613,1
0.593619078,0.862068966,0.806451613,1
0.593941347,0.862068966,0.806451613,1
0.594263616,0.862068966,0.806451613,1
0.594585885,0.862068966,0.806451613,1
0.594908153,0.862068966,0.806451613,1
0.595230422,0.862068966,0.806451613,1
0.595552691,0.862068966,0.806451613,1
0.59587496,0.862068966,0.806451613,1
0.596197228,0.862068966,0.806451613,1
0.596519497,0.862068966,0.806451613,1
0.596841766,0.862068966,0.806451613,1
0.597164035,0.862068966,0.806451613,1
0.597486304,0.862068966,0.806451613,1
0.597808572,0.862068966,0.806451613,1
0.598130841,0.862068966,0.806451613,1
0.59845311,0.862068966,0.806451613,1
0.598775379,0.862068966,0.806451613,1
0.599097647,0.862068966,0.806451613,1
0.599419916,0.862068966,0.806451613,1
0.599742185,0.862068966,0.806451613,1
0.600064454,0.862068966,0.806451613,1
0.600386723,0.862068966,0.806451613,1
0.600708991,0.862068966,0.806451613,1
0.60103126,0.862068966,0.806451613,1
0.601353529,0.862068966,0.806451613,1
0.601675798,0.862068966,0.806451613,1
0.601998066,0.862068966,0.806451613,1
0.602320335,0.862068966,0.806451613,1
0.602642604,0.862068966,0.806451613,1
0.602964873,0.862068966,0.806451613,1
0.603287141,0.862068966,0.806451613,1
0.60360941,0.862068966,0.806451613,1
0.603931679,0.862068966,0.806451613,1
0.604253948,0.862068966,0.806451613,1
0.604576217,0.862068966,0.806451613,1
0.604898485,0.862068966,0.806451613,1
0.605220754,0.862068966,0.806451613,1
0.605543023,0.862068966,0.806451613,1
0.605865292,0.862068966,0.806451613,1
0.60618756,0.862068966,0.806451613,1
0.606509829,0.862068966,0.806451613,1
0.606832098,0.862068966,0.806451613,1
0.607154367,0.862068966,0.806451613,1
0.607476636,0.862068966,0.806451613,1
0.607798904,0.862068966,0.806451613,1
0.608121173,0.862068966,0.806451613,1
0.608443442,0.862068966,0.806451613,1
0.608765711,0.862068966,0.806451613,1
0.609087979,0.862068966,0.806451613,1
0.609410248,0.862068966,0.806451613,1
0.609732517,0.862068966,0.806451613,1
0.610054786,0.862068966,0.806451613,1
0.610377054,0.862068966,0.806451613,1
0.610699323,0.862068966,0.806451613,1
0.611021592,0.862068966,0.806451613,1
0.611343861,0.862068966,0.806451613,1
0.61166613,0.862068966,0.806451613,1
0.611988398,0.862068966,0.806451613,1
0.612310667,0.862068966,0.806451613,1
0.612632936,0.862068966,0.806451613,1
0.612955205,0.862068966,0.806451613,1
0.613277473,0.862068966,0.806451613,1
0.613599742,0.862068966,0.806451613,1
0.613922011,0.862068966,0.806451613,1
0.61424428,0.862068966,0.806451613,1
0.614566549,0.862068966,0.806451613,1
0.614888817,0.862068966,0.806451613,1
0.615211086,0.862068966,0.806451613,1
0.615533355,0.862068966,0.806451613,1
0.615855624,0.862068966,0.806451613,1
0.616177892,0.862068966,0.806451613,1
0.616500161,0.862068966,0.806451613,1
0.61682243,0.862068966,0.806451613,1
0.617144699,0.862068966,0.806451613,1
0.617466967,0.862068966,0.806451613,1
0.617789236,0.862068966,0.806451613,1
0.618111505,0.862068966,0.806451613,1
0.618433774,0.862068966,0.806451613,1
0.618756043,0.862068966,0.806451613,1
0.619078311,0.862068966,0.806451613,1
0.61940058,0.862068966,0.806451613,1
0.619722849,0.862068966,0.806451613,1
0.620045118,0.862068966,0.806451613,1
0.620367386,0.862068966,0.806451613,1
0.620689655,0.862068966,0.806451613,1
0.621011924,0.862068966,0.806451613,1
0.621334193,0.862068966,0.806451613,1
0.621656461,0.862068966,0.806451613,1
0.62197873,0.862068966,0.806451613,1
0.622300999,0.862068966,0.806451613,1
0.622623268,0.862068966,0.806451613,1
0.622945537,0.862068966,0.806451613,1
0.623267805,0.862068966,0.806451613,1
0.623590074,0.862068966,0.806451613,1
0.623912343,0.862068966,0.806451613,1
0.624234612,0.862068966,0.806451613,1
0.62455688,0.862068966,0.806451613,1
0.624879149,0.862068966,0.806451613,1
0.625201418,0.862068966,0.806451613,1
0.625523687,0.862068966,0.806451613,1
0.625845956,0.862068966,0.806451613,1
0.626168224,0.862068966,0.806451613,1
0.626490493,0.862068966,0.806451613,1
0.626812762,0.862068966,0.806451613,1
0.627135031,0.862068966,0.806451613,1
0.627457299,0.862068966,0.806451613,1
0.627779568,0.862068966,0.806451613,1
0.628101837,0.862068966,0.806451613,1
0.628424106,0.862068966,0.806451613,1
0.628746374,0.862068966,0.806451613,1
0.629068643,0.862068966,0.806451613,1
0.629390912,0.862068966,0.806451613,1
0.629713181,0.862068966,0.806451613,1
0.63003545,0.862068966,0.806451613,1
0.630357718,0.862068966,0.806451613,1
0.630679987,0.862068966,0.806451613,1
0.631002256,0.862068966,0.806451613,1
0.631324525,0.862068966,0.806451613,1
0.631646793,0.862068966,0.806451613,1
0.631969062,0.862068966,0.806451613,1
0.632291331,0.862068966,0.806451613,1
0.6326136,0.862068966,0.806451613,1
0.632935869,0.862068966,0.806451613,1
0.633258137,0.862068966,0.806451613,1
0.633580406,0.862068966,0.806451613,1
0.633902675,0.862068966,0.806451613,1
0.634224944,0.862068966,0.806451613,1
0.634547212,0.862068966,0.806451613,1
0.634869481,0.862068966,0.806451613,1
0.63519175,0.862068966,0.806451613,1
0.635514019,0.862068966,0.806451613,1
0.635836287,0.862068966,0.806451613,1
0.636158556,0.862068966,0.806451613,1
0.636480825,0.862068966,0.806451613,1
0.636803094,0.862068966,0.806451613,1
0.637125363,0.862068966,0.806451613,1
0.637447631,0.862068966,0.806451613,1
0.6377699,0.862068966,0.806451613,1
0.638092169,0.862068966,0.806451613,1
0.638414438,0.862068966,0.806451613,1
0.638736706,0.862068966,0.806451613,1
0.639058975,0.862068966,0.806451613,1
0.639381244,0.862068966,0.806451613,1
0.639703513,0.862068966,0.806451613,1
0.640025782,0.862068966,0.806451613,1
0.64034805,0.862068966,0.806451613,1
0.640670319,0.862068966,0.806451613,1
0.640992588,0.862068966,0.806451613,1
0.641314857,0.862068966,0.806451613,1
0.641637125,0.862068966,0.806451613,1
0.641959394,0.862068966,0.806451613,1
0.642281663,0.862068966,0.806451613,1
0.642603932,0.862068966,0.806451613,1
0.6429262,0.862068966,0.806451613,1
0.643248469,0.862068966,0.806451613,1
0.643570738,0.862068966,0.806451613,1
0.643893007,0.862068966,0.806451613,1
0.644215276,0.862068966,0.806451613,1
0.644537544,0.862068966,0.806451613,1
0.644859813,0.862068966,0.806451613,1
0.645182082,0.862068966,0.806451613,1
0.645504351,0.862068966,0.806451613,1
0.645826619,0.862068966,0.806451613,1
0.646148888,0.862068966,0.838709677,1
